case_id,fold,mode,method,threshold,vol_bin,gt_vox,pred_vox,lesionwise_dice_mean,lesion_tp,lesion_fn,lesion_fp,flood_gt_10000_vox,correct_absent_pred_lt_10_vox
BraTS-GLI-00009-101,4,pre_filter,sustraccion,0.1,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,sustraccion,0.1,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,gmm_2d,0.1,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,gmm_2d,0.1,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,variational_spline,0.1,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,variational_spline,0.1,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,otsu_T1c,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,otsu_T1c,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,gmm_T1c,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,gmm_T1c,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,sustraccion,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,sustraccion,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,gmm_2d,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,gmm_2d,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,pre_filter,variational_spline,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,post_filter,variational_spline,0.2,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.0,large,11334,7221032,0.0015628424007445574,1.0,1.0,0.0,True,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.0001,large,11334,48911,0.0011908113956451416,1.0,1.0,69.0,True,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.0002,large,11334,42218,0.0004989680019207299,1.0,1.0,67.0,True,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.0005,large,11334,32519,0.0003006158513016999,1.0,1.0,63.0,True,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.001,large,11334,24491,0.00020566103921737522,1.0,1.0,57.0,True,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.002,large,11334,16301,9.832884825300425e-05,1.0,1.0,59.0,True,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.005,large,11334,7184,0.0,0.0,2.0,42.0,False,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.01,large,11334,2536,0.0,0.0,2.0,27.0,False,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.02,large,11334,426,0.0,0.0,2.0,8.0,False,
BraTS-GLI-00009-101,4,map_atlas_x_enhancement,atlas_map,0.05,large,11334,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.0,medium,6187,10577,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.0,medium,6187,10577,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.0,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.0,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.0,medium,6187,61781,0.004440257791429758,2.0,0.0,238.0,True,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.0,medium,6187,61781,0.004440257791429758,2.0,0.0,238.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.0,medium,6187,458498,0.00038640419370494783,1.0,1.0,34.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.0,medium,6187,458498,0.00038640419370494783,1.0,1.0,34.0,True,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.0,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.0,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.001,medium,6187,7980,0.0,0.0,2.0,2.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.001,medium,6187,10577,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.001,medium,6187,8369,0.0,0.0,2.0,2.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.001,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.001,medium,6187,29528,0.0006541822804138064,1.0,1.0,123.0,True,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.001,medium,6187,42223,3.759681203518994e-05,1.0,1.0,102.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.001,medium,6187,204943,0.00035822525387629867,1.0,1.0,57.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.001,medium,6187,456522,0.0006624071975238621,1.0,1.0,19.0,True,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.001,medium,6187,8369,0.0,0.0,2.0,2.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.001,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.002,medium,6187,7541,0.0,0.0,2.0,2.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.002,medium,6187,10577,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.002,medium,6187,7886,0.0,0.0,2.0,2.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.002,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.002,medium,6187,26831,0.0006456935661844909,1.0,1.0,120.0,True,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.002,medium,6187,41191,3.989865581388585e-05,1.0,1.0,96.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.002,medium,6187,184842,0.0004433826543390751,1.0,1.0,54.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.002,medium,6187,456418,0.0006955275312066078,1.0,1.0,18.0,True,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.002,medium,6187,7886,0.0,0.0,2.0,2.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.002,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.005,medium,6187,6457,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.005,medium,6187,10577,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.005,medium,6187,6741,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.005,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.005,medium,6187,22039,0.0006792657659389079,1.0,1.0,102.0,True,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.005,medium,6187,31549,5.0129081500926986e-05,1.0,1.0,76.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.005,medium,6187,150377,0.00034219384542666376,1.0,1.0,59.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.005,medium,6187,455566,0.0009273700416088104,1.0,1.0,13.0,True,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.005,medium,6187,6741,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.005,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.01,medium,6187,4874,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.01,medium,6187,10577,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.01,medium,6187,5095,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.01,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.01,medium,6187,16242,0.0005546783795580268,1.0,1.0,84.0,True,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.01,medium,6187,25525,0.0,0.0,2.0,51.0,True,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.01,medium,6187,108852,0.0002702381170820445,1.0,1.0,66.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.01,medium,6187,2094,0.0,0.0,2.0,12.0,False,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.01,medium,6187,5095,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.01,medium,6187,11199,0.0,0.0,2.0,1.0,True,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.02,medium,6187,2745,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.02,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.02,medium,6187,2894,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.02,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.02,medium,6187,6947,0.0003030303050763905,1.0,1.0,28.0,False,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.02,medium,6187,7475,0.0,0.0,2.0,15.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.02,medium,6187,36995,0.0002681451733224094,1.0,1.0,51.0,True,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.02,medium,6187,195,0.0,0.0,2.0,5.0,False,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.02,medium,6187,2894,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.02,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.05,medium,6187,107,0.0,0.0,2.0,1.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.05,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.05,medium,6187,125,0.0,0.0,2.0,1.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.05,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.05,medium,6187,1525,0.0,0.0,2.0,7.0,False,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.05,medium,6187,155,0.0,0.0,2.0,3.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.05,medium,6187,6392,0.0,0.0,2.0,12.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.05,medium,6187,25,0.0,0.0,2.0,1.0,False,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.05,medium,6187,125,0.0,0.0,2.0,1.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.05,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.1,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,otsu_T1c,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,otsu_T1c,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_T1c,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_T1c,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,sustraccion,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,sustraccion,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,gmm_2d,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,gmm_2d,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,pre_filter,variational_spline,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,post_filter,variational_spline,0.2,medium,6187,0,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.0,medium,6187,7221032,0.0008476360817439854,1.0,1.0,0.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.0001,medium,6187,81195,0.0006012697122059762,1.0,1.0,79.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.0002,medium,6187,72605,0.0004991927416995168,1.0,1.0,80.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.0005,medium,6187,58884,0.00030910474015399814,1.0,1.0,68.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.001,medium,6187,46430,0.00023338888422586024,1.0,1.0,66.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.002,medium,6187,31828,0.00013272160140331835,1.0,1.0,69.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.005,medium,6187,12989,0.0,0.0,2.0,60.0,True,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.01,medium,6187,4947,0.0,0.0,2.0,29.0,False,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.02,medium,6187,859,0.0,0.0,2.0,8.0,False,
BraTS-GLI-00046-100,1,map_atlas_x_enhancement,atlas_map,0.05,medium,6187,6,0.0,0.0,2.0,0.0,False,
BraTS-GLI-00543-101,2,pre_filter,otsu_T1c,0.0,absent,0,13935,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,otsu_T1c,0.0,absent,0,13935,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,gmm_T1c,0.0,absent,0,16769,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,gmm_T1c,0.0,absent,0,16769,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,sustraccion,0.0,absent,0,35620,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,sustraccion,0.0,absent,0,35620,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,gmm_2d,0.0,absent,0,43524,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,gmm_2d,0.0,absent,0,43524,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,variational_spline,0.0,absent,0,16775,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,variational_spline,0.0,absent,0,16775,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,otsu_T1c,0.001,absent,0,3979,,,,,False,0.0
BraTS-GLI-00543-101,2,post_filter,otsu_T1c,0.001,absent,0,13935,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,gmm_T1c,0.001,absent,0,4739,,,,,False,0.0
BraTS-GLI-00543-101,2,post_filter,gmm_T1c,0.001,absent,0,16769,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,sustraccion,0.001,absent,0,11470,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,sustraccion,0.001,absent,0,30595,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,gmm_2d,0.001,absent,0,17213,,,,,True,0.0
BraTS-GLI-00543-101,2,post_filter,gmm_2d,0.001,absent,0,27904,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,variational_spline,0.001,absent,0,4739,,,,,False,0.0
BraTS-GLI-00543-101,2,post_filter,variational_spline,0.001,absent,0,16775,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,otsu_T1c,0.002,absent,0,3294,,,,,False,0.0
BraTS-GLI-00543-101,2,post_filter,otsu_T1c,0.002,absent,0,13935,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,gmm_T1c,0.002,absent,0,3908,,,,,False,0.0
BraTS-GLI-00543-101,2,post_filter,gmm_T1c,0.002,absent,0,16769,,,,,True,0.0
BraTS-GLI-00543-101,2,pre_filter,sustraccion,0.002,absent,0,9672,,,,,False,0.0
BraTS-GLI-00543-101,2,post_filter,sustraccion,0.002,absent,0,30037,,,,,True,0.0
